1025: X: -3.979495, Y: -1.336777, Z: -1.208000
1026: X: -3.818035, Y: -1.282540, Z: -1.349938
1027: X: -3.685069, Y: -1.237875, Z: -1.466000
1028: X: -3.594842, Y: -1.207566, Z: -1.557313
1029: X: -3.561600, Y: -1.196400, Z: -1.625000
1030: X: -4.901051, Y: -0.814656, Z: -0.070812
1031: X: -4.807275, Y: -0.799069, Z: -0.359000
1032: X: -4.669078, Y: -0.776098, Z: -0.615688
1033: X: -4.501267, Y: -0.748204, Z: -0.842000
1034: X: -4.318650, Y: -0.717849, Z: -1.039063
1035: X: -4.136033, Y: -0.687495, Z: -1.208000
1036: X: -3.968222, Y: -0.659601, Z: -1.349938
1037: X: -3.830025, Y: -0.636630, Z: -1.466000
1038: X: -3.736249, Y: -0.621042, Z: -1.557313
1039: X: -3.701700, Y: -0.615299, Z: -1.625000
1040: X: -4.965000, Y: 0.000001, Z: -0.070812
1041: X: -4.870000, Y: 0.000001, Z: -0.359000
1042: X: -4.730000, Y: 0.000001, Z: -0.615688
1043: X: -4.560000, Y: 0.000001, Z: -0.842000
1044: X: -4.375000, Y: 0.000001, Z: -1.039063
1045: X: -4.190000, Y: 0.000001, Z: -1.208000
1046: X: -4.020000, Y: 0.000001, Z: -1.349938
1047: X: -3.880000, Y: 0.000001, Z: -1.466000
1048: X: -3.785000, Y: 0.000001, Z: -1.557313
1049: X: -3.750000, Y: 0.000001, Z: -1.625000
1050: X: -4.901051, Y: 0.814657, Z: -0.070812
1051: X: -4.807274, Y: 0.799070, Z: -0.359000
1052: X: -4.669077, Y: 0.776098, Z: -0.615688
1053: X: -4.501267, Y: 0.748205, Z: -0.842000
1054: X: -4.318650, Y: 0.717850, Z: -1.039063
1055: X: -4.136033, Y: 0.687495, Z: -1.208000
1056: X: -3.968222, Y: 0.659602, Z: -1.349938
1057: X: -3.830025, Y: 0.636630, Z: -1.466000
1058: X: -3.736249, Y: 0.621043, Z: -1.557313
1059: X: -3.701700, Y: 0.615300, Z: -1.625000
1060: X: -4.715559, Y: 1.584034, Z: -0.070812
1061: X: -4.625331, Y: 1.553725, Z: -0.359000
1062: X: -4.492365, Y: 1.509059, Z: -0.615688
1063: X: -4.330906, Y: 1.454822, Z: -0.842000
1064: X: -4.155200, Y: 1.395800, Z: -1.039063
1065: X: -3.979494, Y: 1.336778, Z: -1.208000
1066: X: -3.818035, Y: 1.282541, Z: -1.349938
1067: X: -3.685069, Y: 1.237875, Z: -1.466000
1068: X: -3.594841, Y: 1.207566, Z: -1.557313
1069: X: -3.561600, Y: 1.196400, Z: -1.625000
1070: X: -4.418056, Y: 2.298596, Z: -0.070812
1071: X: -4.333521, Y: 2.254615, Z: -0.359000
1072: X: -4.208943, Y: 2.189801, Z: -0.615688
1073: X: -4.057670, Y: 2.111098, Z: -0.842000
1074: X: -3.893050, Y: 2.025450, Z: -1.039063
1075: X: -3.728429, Y: 1.939802, Z: -1.208000
1076: X: -3.577157, Y: 1.861099, Z: -1.349938
1077: X: -3.452579, Y: 1.796285, Z: -1.466000
1078: X: -3.368044, Y: 1.752304, Z: -1.557313
1079: X: -3.336900, Y: 1.736100, Z: -1.625000
1080: X: -4.018075, Y: 2.948813, Z: -0.070812
1081: X: -3.941194, Y: 2.892390, Z: -0.359000
1082: X: -3.827894, Y: 2.809241, Z: -0.615688
1083: X: -3.690317, Y: 2.708275, Z: -0.842000
1084: X: -3.540600, Y: 2.598400, Z: -1.039063
1085: X: -3.390883, Y: 2.488525, Z: -1.208000
1086: X: -3.253305, Y: 2.387558, Z: -1.349938
1087: X: -3.140006, Y: 2.304410, Z: -1.466000
1088: X: -3.063125, Y: 2.247987, Z: -1.557313
1089: X: -3.034800, Y: 2.227200, Z: -1.625000
1090: X: -3.525150, Y: 3.525150, Z: -0.070812
1091: X: -3.457700, Y: 3.457700, Z: -0.359000
1092: X: -3.358300, Y: 3.358300, Z: -0.615688
1093: X: -3.237600, Y: 3.237600, Z: -0.842000
1094: X: -3.106250, Y: 3.106250, Z: -1.039063
1095: X: -2.974900, Y: 2.974900, Z: -1.208000
1096: X: -2.854200, Y: 2.854200, Z: -1.349938
1097: X: -2.754800, Y: 2.754800, Z: -1.466000
1098: X: -2.687350, Y: 2.687350, Z: -1.557313
1099: X: -2.662500, Y: 2.662500, Z: -1.625000
1100: X: -2.948813, Y: 4.018075, Z: -0.070812
1101: X: -2.892390, Y: 3.941194, Z: -0.359000
1102: X: -2.809241, Y: 3.827895, Z: -0.615688
1103: X: -2.708275, Y: 3.690317, Z: -0.842000
1104: X: -2.598400, Y: 3.540600, Z: -1.039063
1105: X: -2.488525, Y: 3.390883, Z: -1.208000
1106: X: -2.387558, Y: 3.253305, Z: -1.349938
1107: X: -2.304410, Y: 3.140006, Z: -1.466000
1108: X: -2.247987, Y: 3.063125, Z: -1.557313
1109: X: -2.227200, Y: 3.034800, Z: -1.625000
1110: X: -2.298596, Y: 4.418056, Z: -0.070812
1111: X: -2.254615, Y: 4.333521, Z: -0.359000
1112: X: -2.189801, Y: 4.208943, Z: -0.615688
1113: X: -2.111097, Y: 4.057671, Z: -0.842000
1114: X: -2.025450, Y: 3.893050, Z: -1.039063
1115: X: -1.939802, Y: 3.728430, Z: -1.208000
1116: X: -1.861099, Y: 3.577157, Z: -1.349938
1117: X: -1.796284, Y: 3.452579, Z: -1.466000
1118: X: -1.752303, Y: 3.368044, Z: -1.557313
1119: X: -1.736100, Y: 3.336900, Z: -1.625000
1120: X: -1.584033, Y: 4.715559, Z: -0.070812
1121: X: -1.553724, Y: 4.625331, Z: -0.359000
1122: X: -1.509059, Y: 4.492365, Z: -0.615688
1123: X: -1.454822, Y: 4.330906, Z: -0.842000
1124: X: -1.395800, Y: 4.155200, Z: -1.039063
1125: X: -1.336777, Y: 3.979495, Z: -1.208000
1126: X: -1.282540, Y: 3.818035, Z: -1.349938
1127: X: -1.237875, Y: 3.685069, Z: -1.466000
1128: X: -1.207566, Y: 3.594842, Z: -1.557313
1129: X: -1.196400, Y: 3.561600, Z: -1.625000
1130: X: -0.814656, Y: 4.901051, Z: -0.070812
1131: X: -0.799069, Y: 4.807275, Z: -0.359000
1132: X: -0.776098, Y: 4.669078, Z: -0.615688
1133: X: -0.748204, Y: 4.501267, Z: -0.842000
1134: X: -0.717849, Y: 4.318650, Z: -1.039063
1135: X: -0.687495, Y: 4.136033, Z: -1.208000
1136: X: -0.659601, Y: 3.968222, Z: -1.349938
1137: X: -0.636630, Y: 3.830025, Z: -1.466000
1138: X: -0.621042, Y: 3.736249, Z: -1.557313
1139: X: -0.615299, Y: 3.701700, Z: -1.625000
1140: X: 0.000001, Y: 4.965000, Z: -0.070812
1141: X: 0.000001, Y: 4.870000, Z: -0.359000
1142: X: 0.000001, Y: 4.730000, Z: -0.615688
1143: X: 0.000001, Y: 4.560000, Z: -0.842000
1144: X: 0.000001, Y: 4.375000, Z: -1.039063
1145: X: 0.000001, Y: 4.190000, Z: -1.208000
1146: X: 0.000001, Y: 4.020000, Z: -1.349938
1147: X: 0.000001, Y: 3.880000, Z: -1.466000
1148: X: 0.000001, Y: 3.785000, Z: -1.557313
1149: X: 0.000001, Y: 3.750000, Z: -1.625000
1150: X: 0.814657, Y: 4.901051, Z: -0.070812
1151: X: 0.799070, Y: 4.807274, Z: -0.359000
1152: X: 0.776098, Y: 4.669077, Z: -0.615688
1153: X: 0.748205, Y: 4.501267, Z: -0.842000
1154: X: 0.717850, Y: 4.318650, Z: -1.039063
1155: X: 0.687495, Y: 4.136033, Z: -1.208000
1156: X: 0.659602, Y: 3.968222, Z: -1.349938
1157: X: 0.636630, Y: 3.830025, Z: -1.466000
1158: X: 0.621043, Y: 3.736249, Z: -1.557313
1159: X: 0.615300, Y: 3.701700, Z: -1.625000
1160: X: 1.584034, Y: 4.715559, Z: -0.070812
1161: X: 1.553725, Y: 4.625331, Z: -0.359000
1162: X: 1.509059, Y: 4.492365, Z: -0.615688
1163: X: 1.454822, Y: 4.330906, Z: -0.842000
1164: X: 1.395800, Y: 4.155200, Z: -1.039063
1165: X: 1.336778, Y: 3.979494, Z: -1.208000
1166: X: 1.282541, Y: 3.818035, Z: -1.349938
1167: X: 1.237875, Y: 3.685069, Z: -1.466000
1168: X: 1.207566, Y: 3.594841, Z: -1.557313
1169: X: 1.196400, Y: 3.561600, Z: -1.625000
1170: X: 2.298596, Y: 4.418056, Z: -0.070812
1171: X: 2.254615, Y: 4.333521, Z: -0.359000
1172: X: 2.189801, Y: 4.208943, Z: -0.615688
1173: X: 2.111098, Y: 4.057670, Z: -0.842000
1174: X: 2.025450, Y: 3.893050, Z: -1.039063
1175: X: 1.939802, Y: 3.728429, Z: -1.208000
1176: X: 1.861099, Y: 3.577157, Z: -1.349938
1177: X: 1.796285, Y: 3.452579, Z: -1.466000
1178: X: 1.752304, Y: 3.368044, Z: -1.557313
1179: X: 1.736100, Y: 3.336900, Z: -1.625000
1180: X: 2.948813, Y: 4.018075, Z: -0.070812
1181: X: 2.892390, Y: 3.941194, Z: -0.359000
1182: X: 2.809241, Y: 3.827894, Z: -0.615688
1183: X: 2.708275, Y: 3.690317, Z: -0.842000
1184: X: 2.598400, Y: 3.540600, Z: -1.039063
1185: X: 2.488525, Y: 3.390883, Z: -1.208000
1186: X: 2.387558, Y: 3.253305, Z: -1.349938
1187: X: 2.304410, Y: 3.140006, Z: -1.466000
1188: X: 2.247987, Y: 3.063125, Z: -1.557313
1189: X: 2.227200, Y: 3.034800, Z: -1.625000
1190: X: 3.525150, Y: 3.525150, Z: -0.070812
1191: X: 3.457700, Y: 3.457700, Z: -0.359000
1192: X: 3.358300, Y: 3.358300, Z: -0.615688
1193: X: 3.237600, Y: 3.237600, Z: -0.842000
1194: X: 3.106250, Y: 3.106250, Z: -1.039063
1195: X: 2.974900, Y: 2.974900, Z: -1.208000
1196: X: 2.854200, Y: 2.854200, Z: -1.349938
1197: X: 2.754800, Y: 2.754800, Z: -1.466000
1198: X: 2.687350, Y: 2.687350, Z: -1.557313
1199: X: 2.662500, Y: 2.662500, Z: -1.625000
1200: X: 4.018075, Y: 2.948813, Z: -0.070812
1201: X: 3.941194, Y: 2.892390, Z: -0.359000
1202: X: 3.827895, Y: 2.809241, Z: -0.615688
1203: X: 3.690317, Y: 2.708275, Z: -0.842000
1204: X: 3.540600, Y: 2.598400, Z: -1.039063
1205: X: 3.390883, Y: 2.488525, Z: -1.208000
1206: X: 3.253305, Y: 2.387558, Z: -1.349938
1207: X: 3.140006, Y: 2.304410, Z: -1.466000
1208: X: 3.063125, Y: 2.247987, Z: -1.557313
1209: X: 3.034800, Y: 2.227200, Z: -1.625000
1210: X: 4.418056, Y: 2.298596, Z: -0.070812
1211: X: 4.333521, Y: 2.254615, Z: -0.359000
1212: X: 4.208943, Y: 2.189801, Z: -0.615688
1213: X: 4.057671, Y: 2.111097, Z: -0.842000
1214: X: 3.893050, Y: 2.025450, Z: -1.039063
1215: X: 3.728430, Y: 1.939802, Z: -1.208000
1216: X: 3.577157, Y: 1.861099, Z: -1.349938
1217: X: 3.452579, Y: 1.796284, Z: -1.466000
1218: X: 3.368044, Y: 1.752303, Z: -1.557313
1219: X: 3.336900, Y: 1.736100, Z: -1.625000
1220: X: 4.715559, Y: 1.584033, Z: -0.070812
1221: X: 4.625331, Y: 1.553724, Z: -0.359000
1222: X: 4.492365, Y: 1.509059, Z: -0.615688
1223: X: 4.330906, Y: 1.454822, Z: -0.842000
1224: X: 4.155200, Y: 1.395800, Z: -1.039063
1225: X: 3.979495, Y: 1.336777, Z: -1.208000
1226: X: 3.818035, Y: 1.282540, Z: -1.349938
1227: X: 3.685069, Y: 1.237875, Z: -1.466000
1228: X: 3.594842, Y: 1.207566, Z: -1.557313
1229: X: 3.561600, Y: 1.196400, Z: -1.625000
1230: X: 4.901051, Y: 0.814656, Z: -0.070812
1231: X: 4.807275, Y: 0.799069, Z: -0.359000
1232: X: 4.669078, Y: 0.776098, Z: -0.615688
1233: X: 4.501267, Y: 0.748204, Z: -0.842000
1234: X: 4.318650, Y: 0.717849, Z: -1.039063
1235: X: 4.136033, Y: 0.687495, Z: -1.208000
1236: X: 3.968222, Y: 0.659601, Z: -1.349938
1237: X: 3.830025, Y: 0.636630, Z: -1.466000
1238: X: 3.736249, Y: 0.621042, Z: -1.557313
1239: X: 3.701700, Y: 0.615299, Z: -1.625000
1240: X: 3.741188, Y: 0.000000, Z: -1.681062
1241: X: 3.702000, Y: 0.000000, Z: -1.736000
1242: X: 3.613312, Y: 0.000000, Z: -1.788687
1243: X: 3.456000, Y: 0.000000, Z: -1.838000
1244: X: 3.210938, Y: 0.000000, Z: -1.882813
1245: X: 2.859000, Y: 0.000000, Z: -1.922000
1246: X: 2.381062, Y: 0.000000, Z: -1.954437
1247: X: 1.758000, Y: 0.000000, Z: -1.979000
1248: X: 0.970687, Y: 0.000000, Z: -1.994563
1249: X: 0.000000, Y: 0.000000, Z: -2.000000
1250: X: 3.693001, Y: -0.613854, Z: -1.681062
1251: X: 3.654318, Y: -0.607424, Z: -1.736000
1252: X: 3.566773, Y: -0.592872, Z: -1.788687
1253: X: 3.411487, Y: -0.567060, Z: -1.838000
1254: X: 3.169580, Y: -0.526851, Z: -1.882813
1255: X: 2.822176, Y: -0.469105, Z: -1.922000
1256: X: 2.350394, Y: -0.390685, Z: -1.954437
1257: X: 1.735356, Y: -0.288453, Z: -1.979000
1258: X: 0.958184, Y: -0.159270, Z: -1.994563
1259: X: 3.553230, Y: -1.193588, Z: -1.681062
1260: X: 3.516011, Y: -1.181086, Z: -1.736000
1261: X: 3.431779, Y: -1.152791, Z: -1.788687
1262: X: 3.282371, Y: -1.102602, Z: -1.838000
1263: X: 3.049620, Y: -1.024418, Z: -1.882813
1264: X: 2.715364, Y: -0.912135, Z: -1.922000
1265: X: 2.261438, Y: -0.759654, Z: -1.954437
1266: X: 1.669677, Y: -0.560872, Z: -1.979000
1267: X: 0.921919, Y: -0.309688, Z: -1.994563
1268: X: 3.329058, Y: -1.732020, Z: -1.681062
1269: X: 3.294188, Y: -1.713878, Z: -1.736000
1270: X: 3.215270, Y: -1.672819, Z: -1.788687
1271: X: 3.075287, Y: -1.599990, Z: -1.838000
1272: X: 2.857220, Y: -1.486536, Z: -1.882813
1273: X: 2.544052, Y: -1.323603, Z: -1.922000
1274: X: 2.118764, Y: -1.102337, Z: -1.954437
1275: X: 1.564338, Y: -0.813883, Z: -1.979000
1276: X: 0.863756, Y: -0.449389, Z: -1.994563
1277: X: 3.027668, Y: -2.221966, Z: -1.681062
1278: X: 2.995955, Y: -2.198692, Z: -1.736000
1279: X: 2.924181, Y: -2.146019, Z: -1.788687
1280: X: 2.796872, Y: -2.052588, Z: -1.838000
1281: X: 2.598547, Y: -1.907040, Z: -1.882813
1282: X: 2.313731, Y: -1.698017, Z: -1.922000
1283: X: 1.926946, Y: -1.414160, Z: -1.954437
1284: X: 1.422714, Y: -1.044111, Z: -1.979000
1285: X: 0.785557, Y: -0.576510, Z: -1.994563
1286: X: 2.656243, Y: -2.656243, Z: -1.681062
1287: X: 2.628420, Y: -2.628420, Z: -1.736000
1288: X: 2.565452, Y: -2.565452, Z: -1.788687
1289: X: 2.453760, Y: -2.453760, Z: -1.838000
1290: X: 2.279766, Y: -2.279766, Z: -1.882813
1291: X: 2.029890, Y: -2.029890, Z: -1.922000
1292: X: 1.690554, Y: -1.690554, Z: -1.954437
1293: X: 1.248180, Y: -1.248180, Z: -1.979000
1294: X: 0.689188, Y: -0.689188, Z: -1.994563
1295: X: 2.221966, Y: -3.027668, Z: -1.681062
1296: X: 2.198692, Y: -2.995955, Z: -1.736000
1297: X: 2.146019, Y: -2.924181, Z: -1.788687
1298: X: 2.052588, Y: -2.796872, Z: -1.838000
1299: X: 1.907040, Y: -2.598547, Z: -1.882813
1300: X: 1.698017, Y: -2.313731, Z: -1.922000
1301: X: 1.414160, Y: -1.926946, Z: -1.954437
1302: X: 1.044111, Y: -1.422714, Z: -1.979000
1303: X: 0.576510, Y: -0.785557, Z: -1.994563
1304: X: 1.732020, Y: -3.329059, Z: -1.681062
1305: X: 1.713878, Y: -3.294188, Z: -1.736000
1306: X: 1.672819, Y: -3.215270, Z: -1.788687
1307: X: 1.599990, Y: -3.075287, Z: -1.838000
1308: X: 1.486535, Y: -2.857221, Z: -1.882813
1309: X: 1.323602, Y: -2.544053, Z: -1.922000
1310: X: 1.102336, Y: -2.118764, Z: -1.954437
1311: X: 0.813883, Y: -1.564338, Z: -1.979000
1312: X: 0.449389, Y: -0.863756, Z: -1.994563
1313: X: 1.193588, Y: -3.553231, Z: -1.681062
1314: X: 1.181086, Y: -3.516011, Z: -1.736000
1315: X: 1.152791, Y: -3.431780, Z: -1.788687
1316: X: 1.102602, Y: -3.282371, Z: -1.838000
1317: X: 1.024417, Y: -3.049620, Z: -1.882813
1318: X: 0.912135, Y: -2.715364, Z: -1.922000
1319: X: 0.759654, Y: -2.261438, Z: -1.954437
1320: X: 0.560872, Y: -1.669678, Z: -1.979000
1321: X: 0.309688, Y: -0.921919, Z: -1.994563
1322: X: 0.613853, Y: -3.693001, Z: -1.681062
1323: X: 0.607424, Y: -3.654318, Z: -1.736000
1324: X: 0.592872, Y: -3.566773, Z: -1.788687
1325: X: 0.567060, Y: -3.411487, Z: -1.838000
1326: X: 0.526850, Y: -3.169581, Z: -1.882813
1327: X: 0.469104, Y: -2.822176, Z: -1.922000
1328: X: 0.390684, Y: -2.350394, Z: -1.954437
1329: X: 0.288452, Y: -1.735356, Z: -1.979000
1330: X: 0.159270, Y: -0.958184, Z: -1.994563
1331: X: -0.000001, Y: -3.741188, Z: -1.681062
1332: X: -0.000001, Y: -3.702000, Z: -1.736000
1333: X: -0.000001, Y: -3.613312, Z: -1.788687
1334: X: -0.000001, Y: -3.456000, Z: -1.838000
1335: X: -0.000001, Y: -3.210938, Z: -1.882813
1336: X: -0.000001, Y: -2.859000, Z: -1.922000
1337: X: -0.000000, Y: -2.381062, Z: -1.954437
1338: X: -0.000000, Y: -1.758000, Z: -1.979000
1339: X: -0.000000, Y: -0.970687, Z: -1.994563
1340: X: -0.613854, Y: -3.693001, Z: -1.681062
1341: X: -0.607424, Y: -3.654318, Z: -1.736000
1342: X: -0.592872, Y: -3.566773, Z: -1.788687
1343: X: -0.567060, Y: -3.411487, Z: -1.838000
1344: X: -0.526851, Y: -3.169580, Z: -1.882813
1345: X: -0.469105, Y: -2.822176, Z: -1.922000
1346: X: -0.390685, Y: -2.350394, Z: -1.954437
1347: X: -0.288453, Y: -1.735356, Z: -1.979000
1348: X: -0.159270, Y: -0.958184, Z: -1.994563
1349: X: -1.193588, Y: -3.553230, Z: -1.681062
1350: X: -1.181086, Y: -3.516011, Z: -1.736000
1351: X: -1.152791, Y: -3.431779, Z: -1.788687
1352: X: -1.102602, Y: -3.282371, Z: -1.838000
1353: X: -1.024418, Y: -3.049620, Z: -1.882813
1354: X: -0.912135, Y: -2.715364, Z: -1.922000
1355: X: -0.759654, Y: -2.261438, Z: -1.954437
1356: X: -0.560872, Y: -1.669677, Z: -1.979000
1357: X: -0.309688, Y: -0.921919, Z: -1.994563
1358: X: -1.732020, Y: -3.329058, Z: -1.681062
1359: X: -1.713878, Y: -3.294188, Z: -1.736000
1360: X: -1.672819, Y: -3.215270, Z: -1.788687
1361: X: -1.599990, Y: -3.075287, Z: -1.838000
1362: X: -1.486536, Y: -2.857220, Z: -1.882813
1363: X: -1.323603, Y: -2.544052, Z: -1.922000
1364: X: -1.102337, Y: -2.118764, Z: -1.954437
1365: X: -0.813883, Y: -1.564338, Z: -1.979000
1366: X: -0.449389, Y: -0.863756, Z: -1.994563
1367: X: -2.221966, Y: -3.027668, Z: -1.681062
1368: X: -2.198692, Y: -2.995955, Z: -1.736000
1369: X: -2.146019, Y: -2.924181, Z: -1.788687
1370: X: -2.052588, Y: -2.796872, Z: -1.838000
1371: X: -1.907040, Y: -2.598547, Z: -1.882813
1372: X: -1.698017, Y: -2.313731, Z: -1.922000
1373: X: -1.414160, Y: -1.926946, Z: -1.954437
1374: X: -1.044111, Y: -1.422714, Z: -1.979000
1375: X: -0.576510, Y: -0.785557, Z: -1.994563
1376: X: -2.656243, Y: -2.656243, Z: -1.681062
1377: X: -2.628420, Y: -2.628420, Z: -1.736000
1378: X: -2.565452, Y: -2.565452, Z: -1.788687
1379: X: -2.453760, Y: -2.453760, Z: -1.838000
1380: X: -2.279766, Y: -2.279766, Z: -1.882813
1381: X: -2.029890, Y: -2.029890, Z: -1.922000
1382: X: -1.690554, Y: -1.690554, Z: -1.954437
1383: X: -1.248180, Y: -1.248180, Z: -1.979000
1384: X: -0.689188, Y: -0.689188, Z: -1.994563
1385: X: -3.027668, Y: -2.221966, Z: -1.681062
1386: X: -2.995955, Y: -2.198692, Z: -1.736000
1387: X: -2.924181, Y: -2.146019, Z: -1.788687
1388: X: -2.796872, Y: -2.052588, Z: -1.838000
1389: X: -2.598547, Y: -1.907040, Z: -1.882813
1390: X: -2.313731, Y: -1.698017, Z: -1.922000
1391: X: -1.926946, Y: -1.414160, Z: -1.954437
1392: X: -1.422714, Y: -1.044111, Z: -1.979000
1393: X: -0.785557, Y: -0.576510, Z: -1.994563
1394: X: -3.329059, Y: -1.732020, Z: -1.681062
1395: X: -3.294188, Y: -1.713878, Z: -1.736000
1396: X: -3.215270, Y: -1.672819, Z: -1.788687
1397: X: -3.075287, Y: -1.599990, Z: -1.838000
1398: X: -2.857221, Y: -1.486535, Z: -1.882813
1399: X: -2.544053, Y: -1.323602, Z: -1.922000
1400: X: -2.118764, Y: -1.102336, Z: -1.954437
1401: X: -1.564338, Y: -0.813883, Z: -1.979000
1402: X: -0.863756, Y: -0.449389, Z: -1.994563
1403: X: -3.553231, Y: -1.193588, Z: -1.681062
1404: X: -3.516011, Y: -1.181086, Z: -1.736000
1405: X: -3.431780, Y: -1.152791, Z: -1.788687
1406: X: -3.282371, Y: -1.102602, Z: -1.838000
1407: X: -3.049620, Y: -1.024417, Z: -1.882813
1408: X: -2.715364, Y: -0.912135, Z: -1.922000
1409: X: -2.261438, Y: -0.759654, Z: -1.954437
1410: X: -1.669678, Y: -0.560872, Z: -1.979000
1411: X: -0.921919, Y: -0.309688, Z: -1.994563
1412: X: -3.693001, Y: -0.613853, Z: -1.681062
1413: X: -3.654318, Y: -0.607424, Z: -1.736000
1414: X: -3.566773, Y: -0.592872, Z: -1.788687
1415: X: -3.411487, Y: -0.567060, Z: -1.838000
1416: X: -3.169581, Y: -0.526850, Z: -1.882813
1417: X: -2.822176, Y: -0.469104, Z: -1.922000
1418: X: -2.350394, Y: -0.390684, Z: -1.954437
1419: X: -1.735356, Y: -0.288452, Z: -1.979000
1420: X: -0.958184, Y: -0.159270, Z: -1.994563
1421: X: -3.741188, Y: 0.000001, Z: -1.681062
1422: X: -3.702000, Y: 0.000001, Z: -1.736000
1423: X: -3.613312, Y: 0.000001, Z: -1.788687
1424: X: -3.456000, Y: 0.000001, Z: -1.838000
1425: X: -3.210938, Y: 0.000001, Z: -1.882813
1426: X: -2.859000, Y: 0.000001, Z: -1.922000
1427: X: -2.381062, Y: 0.000000, Z: -1.954437
1428: X: -1.758000, Y: 0.000000, Z: -1.979000
1429: X: -0.970687, Y: 0.000000, Z: -1.994563
1430: X: -3.693001, Y: 0.613854, Z: -1.681062
1431: X: -3.654318, Y: 0.607424, Z: -1.736000
1432: X: -3.566773, Y: 0.592872, Z: -1.788687
1433: X: -3.411487, Y: 0.567060, Z: -1.838000
1434: X: -3.169580, Y: 0.526851, Z: -1.882813
1435: X: -2.822176, Y: 0.469105, Z: -1.922000
1436: X: -2.350394, Y: 0.390685, Z: -1.954437
1437: X: -1.735356, Y: 0.288453, Z: -1.979000
1438: X: -0.958184, Y: 0.159270, Z: -1.994563
1439: X: -3.553230, Y: 1.193588, Z: -1.681062
1440: X: -3.516011, Y: 1.181086, Z: -1.736000
1441: X: -3.431779, Y: 1.152791, Z: -1.788687
1442: X: -3.282371, Y: 1.102602, Z: -1.838000
1443: X: -3.049620, Y: 1.024418, Z: -1.882813
1444: X: -2.715364, Y: 0.912135, Z: -1.922000
1445: X: -2.261438, Y: 0.759654, Z: -1.954437
1446: X: -1.669677, Y: 0.560872, Z: -1.979000
1447: X: -0.921919, Y: 0.309688, Z: -1.994563
1448: X: -3.329058, Y: 1.732020, Z: -1.681062
1449: X: -3.294188, Y: 1.713878, Z: -1.736000
1450: X: -3.215270, Y: 1.672819, Z: -1.788687
1451: X: -3.075287, Y: 1.599990, Z: -1.838000
1452: X: -2.857220, Y: 1.486536, Z: -1.882813
1453: X: -2.544052, Y: 1.323603, Z: -1.922000
1454: X: -2.118764, Y: 1.102337, Z: -1.954437
1455: X: -1.564338, Y: 0.813883, Z: -1.979000
1456: X: -0.863756, Y: 0.449389, Z: -1.994563
1457: X: -3.027668, Y: 2.221966, Z: -1.681062
1458: X: -2.995955, Y: 2.198692, Z: -1.736000
1459: X: -2.924181, Y: 2.146019, Z: -1.788687
1460: X: -2.796872, Y: 2.052588, Z: -1.838000
1461: X: -2.598547, Y: 1.907040, Z: -1.882813
1462: X: -2.313731, Y: 1.698017, Z: -1.922000
1463: X: -1.926946, Y: 1.414160, Z: -1.954437
1464: X: -1.422714, Y: 1.044111, Z: -1.979000
1465: X: -0.785557, Y: 0.576510, Z: -1.994563
1466: X: -2.656243, Y: 2.656243, Z: -1.681062
1467: X: -2.628420, Y: 2.628420, Z: -1.736000
1468: X: -2.565452, Y: 2.565452, Z: -1.788687
1469: X: -2.453760, Y: 2.453760, Z: -1.838000
1470: X: -2.279766, Y: 2.279766, Z: -1.882813
1471: X: -2.029890, Y: 2.029890, Z: -1.922000
1472: X: -1.690554, Y: 1.690554, Z: -1.954437
1473: X: -1.248180, Y: 1.248180, Z: -1.979000
1474: X: -0.689188, Y: 0.689188, Z: -1.994563
1475: X: -2.221966, Y: 3.027668, Z: -1.681062
1476: X: -2.198692, Y: 2.995955, Z: -1.736000
1477: X: -2.146019, Y: 2.924181, Z: -1.788687
1478: X: -2.052588, Y: 2.796872, Z: -1.838000
1479: X: -1.907040, Y: 2.598547, Z: -1.882813
1480: X: -1.698017, Y: 2.313731, Z: -1.922000
1481: X: -1.414160, Y: 1.926946, Z: -1.954437
1482: X: -1.044111, Y: 1.422714, Z: -1.979000
1483: X: -0.576510, Y: 0.785557, Z: -1.994563
1484: X: -1.732020, Y: 3.329059, Z: -1.681062
1485: X: -1.713878, Y: 3.294188, Z: -1.736000
1486: X: -1.672819, Y: 3.215270, Z: -1.788687
1487: X: -1.599990, Y: 3.075287, Z: -1.838000
1488: X: -1.486535, Y: 2.857221, Z: -1.882813
1489: X: -1.323602, Y: 2.544053, Z: -1.922000
1490: X: -1.102336, Y: 2.118764, Z: -1.954437
1491: X: -0.813883, Y: 1.564338, Z: -1.979000
1492: X: -0.449389, Y: 0.863756, Z: -1.994563
1493: X: -1.193588, Y: 3.553231, Z: -1.681062
1494: X: -1.181086, Y: 3.516011, Z: -1.736000
1495: X: -1.152791, Y: 3.431780, Z: -1.788687
1496: X: -1.102602, Y: 3.282371, Z: -1.838000
1497: X: -1.024417, Y: 3.049620, Z: -1.882813
1498: X: -0.912135, Y: 2.715364, Z: -1.922000
1499: X: -0.759654, Y: 2.261438, Z: -1.954437
1500: X: -0.560872, Y: 1.669678, Z: -1.979000
1501: X: -0.309688, Y: 0.921919, Z: -1.994563
1502: X: -0.613853, Y: 3.693001, Z: -1.681062
1503: X: -0.607424, Y: 3.654318, Z: -1.736000
1504: X: -0.592872, Y: 3.566773, Z: -1.788687
1505: X: -0.567060, Y: 3.411487, Z: -1.838000
1506: X: -0.526850, Y: 3.169581, Z: -1.882813
